Turbine_ID,Timestamp,Crack_Width_mm,Crack_Length_mm,Crack_Depth_mm,Material_Integrity_%,Stress_Level_MPa,Water_Temperature_C,pH_Level,Salinity_ppt,Dissolved_Oxygen_mg_L,Turbidity_NTU,Microbial_Species,Biofilm_Thickness_mm,Genomic_Features_PCA,Biofilm_Aggressiveness,Crack_Correlation,Predicted_Crack_Growth_mm_month,Risk_Level,Recommended_Action
1024,2025-01-01 23:00:00,1.3456302671985518,9.964498532172257,8.347614503208712,63.96950659678724,132.1009642696713,5.2055782847222885,8.461363788282604,32.16757711321985,7.205744125234009,9.613958975704291,Desulfovibrio,3.6969719868987805,0.5150822249189224,0.49961496738041267,0.8713281515130729,3.9778597116864427,Low,Monitor
1025,2025-01-02 00:00:00,1.6506379463379222,44.785365312045336,6.894375243656562,63.628835309913235,96.01689837149502,23.402053608427135,7.659238768854795,35.8551404248108,9.045092711333488,7.218767360364075,Pseudomonas,0.6164280223592301,0.5903516392200948,0.4814861554816271,0.46359223209369244,3.2582638775951978,High,Replace Blade
1026,2025-01-02 01:00:00,2.7695982687362464,29.71499014139486,8.331329248868819,70.50781908007741,131.21642651195418,8.803697172987913,7.090670384477905,33.480955475078744,7.526676604885717,8.982405367382832,Sulfurimonas,1.4270965847087624,0.9556746454380327,0.5883139442834324,0.5689620094367478,2.8636660118596624,High,Replace Blade
1027,2025-01-02 02:00:00,0.7788908593384231,74.42799167316933,4.271425540971004,94.99064250215974,215.24347515504402,27.80574054999,8.123673368538807,36.57393039494663,8.513495164086159,5.077216122410857,Pseudomonas,0.42755137710661273,0.4298851489680605,0.9838737109678941,0.7136753209487428,4.850049894126033,High,Replace Blade
1028,2025-01-02 03:00:00,1.8483970906062794,98.22322359723843,1.9850112217341782,65.15610340293996,95.52650716387848,27.319898489747146,7.847759884335906,30.156473179420658,8.728756649921385,7.944766634757715,Vibrio,0.14253792520891245,0.98208919279718,0.8316105379036708,0.23321323240203515,1.7719473390235887,High,Replace Blade
1029,2025-01-02 04:00:00,2.1142095341309446,29.37035593220354,7.510534000277126,88.79987210509785,154.88726917154986,21.347528659231433,7.671837017266695,30.643748835150397,6.267345706214469,8.58739093004533,Shewanella,0.8757167037811596,0.588070066621676,0.9133411884673525,0.36871584699038884,1.1936792598940045,Low,Monitor
1030,2025-01-02 05:00:00,0.25793140324799224,67.14658714003707,3.924507798844762,64.04662478452413,211.21934959214948,21.805853745015128,7.463903318188285,30.996611527312485,9.378496864712828,7.397880648251881,Sulfurimonas,4.414387194970006,0.31822231897275177,0.12667562485843378,0.7825034511405988,1.7936841341413188,Medium,Inspect
1031,2025-01-02 06:00:00,2.1656524964648907,23.819275112175312,6.877072839676758,84.92551414991301,120.69549502567575,5.133478549242214,7.753597791765303,34.18993685310231,7.299112154545895,5.569995574626081,Pseudomonas,1.2753828892766526,0.272497948314227,0.22630273011325536,0.8033934292245166,3.265815237707503,Low,Monitor
1032,2025-01-02 07:00:00,0.6797820205367912,58.70637418430294,3.071117448826774,74.2426919647658,178.44192740053947,29.62178915284005,7.508019406685547,38.14796172659976,6.050925518107719,6.632794986538312,Sulfurimonas,4.853754416699436,0.2275254255342086,0.17628729420210715,0.4610656444485614,1.3333254714551466,High,Replace Blade
1033,2025-01-02 08:00:00,0.3211754161499504,49.073586235391936,1.2716815306633904,91.55655851863469,99.1263148097629,26.94581508939536,8.13551780162104,38.88177910378383,9.327079408942218,7.304562961109923,Vibrio,3.0267258978499103,0.5076395835161077,0.33690790455874897,0.46240311975623777,4.589663194518414,Low,Monitor
1034,2025-01-02 09:00:00,3.326210826661333,97.34050631499602,9.929527057133752,69.34761795301455,71.85588907363199,27.3776556432523,7.815840544738961,32.448107400609004,7.089094030531268,3.277759628992842,Vibrio,1.262566589409983,0.11973378681003091,0.49770324276998545,0.7298278139762173,2.349609802994267,Low,Monitor
1035,2025-01-02 10:00:00,3.383148912453502,62.810090906164326,1.9839143253406932,85.56807317559839,208.87684501857126,21.481113426271797,8.315271661231169,35.74369724239014,8.751562191898598,8.286213348234863,Pseudomonas,2.535940937072643,0.5005407549833788,0.6778479228903006,0.4065491587249084,4.324832952313296,High,Replace Blade
1036,2025-01-02 11:00:00,2.8485509835959677,38.20310534824778,9.88999944265307,69.4273013830354,69.79372468174137,13.619673216363413,7.815315871974163,37.68364992692601,7.740165361107964,9.55292085070546,Desulfovibrio,1.1735646312305654,0.9895642229403516,0.5507481396579418,0.2819658567979987,1.6215644503796751,Low,Monitor
1037,2025-01-02 12:00:00,1.1356868151894604,15.83909956435367,9.784159359381249,88.54641132448614,104.27627901591691,27.34121622726202,7.357393620009895,32.88829429919609,6.909358761172502,5.187153836619424,Sulfurimonas,4.921470435093632,0.70309611615004,0.9128655234218258,0.38027481516840844,1.9092575978723638,Low,Monitor
1038,2025-01-02 13:00:00,0.4320851876217051,19.36844872981878,8.041271987126375,94.94712138242994,221.02188439948802,12.287923203779808,8.276637823348217,34.09007736736273,9.049382075192847,7.3096046479888965,Sulfurimonas,4.2515984211343225,0.7838075090803642,0.9458703630044774,0.4711413121450424,0.7665052872762346,Medium,Inspect
1039,2025-01-02 14:00:00,2.4263922901413335,26.405108345367335,6.764518139778977,65.0720719650704,119.29385741573344,19.06778858355507,7.835828567395065,35.23974202685714,7.922349658223065,7.633233152113186,Vibrio,0.22857006503341262,0.2071048516464363,0.24716885607771302,0.2365432967165688,1.6599546148350828,Medium,Inspect
1040,2025-01-02 15:00:00,1.5965184787146445,28.84183282732831,5.989166977385304,94.66382754382013,244.60906990283223,7.49327430859706,7.310261557215342,31.348748464080476,6.952810512135159,6.960227927693323,Sulfurimonas,4.744102554190609,0.5257907753410818,0.8676216282383066,0.5350761779401223,2.706412185334856,Medium,Inspect
1041,2025-01-02 16:00:00,0.514929998472248,85.8085254949081,8.72796468108943,83.74301017657191,245.94686695477193,28.048890753318755,7.935261714934333,30.259822937257802,5.547989351675636,5.92403597495772,Pseudomonas,3.633219025784148,0.35760079092314256,0.5335499836119709,0.7180052589409449,4.75761612975459,Medium,Inspect
1042,2025-01-02 17:00:00,1.7836014943783187,58.316164886839864,3.2496754553851352,65.08441963468096,103.65520409071134,8.519261444280334,7.536575147413641,31.528058093182832,9.47722656883354,8.934831591173296,Shewanella,0.5036681349042639,0.9046877751901263,0.5079965241856459,0.5596216011363231,2.2500633825117418,High,Replace Blade
1043,2025-01-02 18:00:00,0.21692097179174255,54.722136580564815,4.942971518606332,77.10167421438848,58.19564444997809,10.622420143260182,8.266608418438098,36.26853621253534,5.177347926708332,5.04034038342005,Vibrio,3.3861249569995837,0.2631632248125213,0.8064454136361113,0.2503267383601549,3.3788474576750565,Low,Monitor
1044,2025-01-02 19:00:00,3.191689367067859,15.90304282757566,6.384204708981768,66.43441173940391,191.01265684107582,18.953353953205372,7.679949607969814,30.736182615336816,9.315936741840282,1.5499266083794323,Shewanella,3.269940820031859,0.5128599944230678,0.18382645814038895,0.5081047419421709,2.4246955286095457,Medium,Inspect
1045,2025-01-02 20:00:00,0.9798519374400575,86.71327086819632,4.406309520760166,88.01391555466279,140.19730052966875,24.102325005324538,8.089662037161125,31.896963648501284,6.799807624415777,8.601007381409442,Sulfurimonas,1.172064854457159,0.6292429465110739,0.8942438146772319,0.6962332256299829,0.7105633284557356,Medium,Inspect
1046,2025-01-02 21:00:00,2.3525757668035387,73.66735880480596,4.561121313857546,90.354725376718,70.15056879191526,20.483782648407473,7.143304311454356,33.378538856953035,8.196693817507029,7.065831450848957,Desulfovibrio,3.816388830037121,0.5626369824206794,0.7037770190928532,0.24066765779313296,2.765896816535162,Medium,Inspect
1047,2025-01-02 22:00:00,1.1598176587039972,11.428494380500151,3.637704341269802,64.23186081091195,191.50456379560856,10.803347820003903,7.594036519453519,30.778700643063665,9.610998619178426,8.64332763849682,Pseudomonas,0.5266170462335389,0.8472191751733666,0.8877354468921981,0.24189303280882196,0.7966114101676438,Medium,Inspect
1048,2025-01-02 23:00:00,1.8682312720045569,72.24433423682802,5.860202258503092,80.24559410778578,56.23498182238424,5.023576063187258,8.474862154708598,31.916992711616345,5.758533077519492,2.2469269820022486,Sulfurimonas,2.4982813880331145,0.30830785418767637,0.9950298199368605,0.45942098222668787,4.476649660688912,Low,Monitor
1049,2025-01-03 00:00:00,1.9588149497671508,56.636130647551376,8.580458016143602,92.58500224103669,224.03933809844844,23.92876450768598,8.212690434215723,39.11269788983511,7.834752378194051,1.276776464587447,Pseudomonas,0.14862371509913083,0.43965199938132216,0.5662040071215281,0.3364747748865964,3.888666328779113,Low,Monitor
1050,2025-01-03 01:00:00,0.7285051487867918,12.763907845943933,2.414519591059972,97.44652166203986,77.73050582266075,29.630183147777345,7.239911203550393,30.192991322269847,8.82216431185096,9.409370863442511,Sulfurimonas,4.846813695584258,0.8128758669165572,0.18393597811803608,0.8543465539158943,2.2039316206356476,Low,Monitor
1051,2025-01-03 02:00:00,3.3965877343994992,48.538560945222365,9.377113868157693,80.5407146696708,75.462375749345,25.24782800765226,7.416646074215882,36.534319241743624,8.787919163595287,2.3295547526551683,Sulfurimonas,3.782661795706856,0.5752642705631243,0.24987147663779785,0.6069405226178202,3.380983997860804,Low,Monitor
1052,2025-01-03 03:00:00,2.7354515994277895,51.046147277354464,7.046332710608182,98.01116894445627,85.13445959371691,16.50516545391538,7.494723713284541,33.84408930915185,7.62815957299752,8.286870988634067,Sulfurimonas,0.8783751731823145,0.4619056470831616,0.3912564182988789,0.4011277795841273,1.0041266989099944,Low,Monitor
1053,2025-01-03 04:00:00,3.294296401318243,20.748581315511196,8.321095520460286,81.4275588182412,242.0532716984133,27.594181534977665,7.975548340743169,36.72648739432371,8.12369729953229,8.408889479625723,Vibrio,1.774202795761287,0.12649826327034835,0.1931976479212386,0.6933437103804656,3.661497441331929,Medium,Inspect
1054,2025-01-03 05:00:00,3.142412991454006,94.84132396502682,5.783811579985111,75.76761978399632,188.6338720507692,15.24619182795875,8.135492139234483,35.88691720363404,8.787634970664222,7.378346804941027,Shewanella,0.8867556512600638,0.7780468816140484,0.8338076435239928,0.4624503359515302,4.202295840461613,Low,Monitor
1055,2025-01-03 06:00:00,2.1328599279576896,85.74766029066288,7.905408663528603,93.92812514211582,210.27430709272735,18.12335210608669,8.124289913211864,32.234987543546445,9.205138188787059,2.1813598998358383,Desulfovibrio,3.856425574233642,0.9749638701700842,0.3671810659294916,0.292480951065307,4.197855418422055,Medium,Inspect
1056,2025-01-03 07:00:00,3.2343723990785973,68.55712204626529,0.6539037747249385,79.71930841832356,129.5269971465506,16.92824418489208,7.7648110844596046,38.47209487573389,8.80906548437932,7.006587621047268,Shewanella,0.3885919945958044,0.658258308539659,0.9782975692178787,0.36606256089050626,1.7792489646079512,High,Replace Blade
1057,2025-01-03 08:00:00,0.40087450697652627,48.91807829505768,8.274614035405584,78.87610042258092,117.26254550099111,16.190596816638124,8.216230806757228,34.919403826093564,6.770024715906214,9.00177924994179,Shewanella,4.2179926122622,0.8708870986199151,0.7323322887386701,0.649923099121563,1.6868578787457198,Low,Monitor
1058,2025-01-03 09:00:00,0.7663417322250936,44.11772645052831,0.8813191613109819,79.61249957639313,96.89680135663399,24.379769232347645,7.655617124136213,38.22536018913472,9.983632005288666,4.829784803207949,Pseudomonas,4.716762060295077,0.5651881688754335,0.2560873332300019,0.23631327419789416,2.846289595562053,Medium,Inspect
1059,2025-01-03 10:00:00,0.25377278229582945,66.84247937934065,8.954177075447193,93.87140007478982,146.1296056624818,18.1692226817373,7.185820847943343,34.06012536188219,7.172513468596522,4.721651689407389,Vibrio,3.4154769197508696,0.30851286888102813,0.5284383822495463,0.3908823280336446,4.854974728684318,High,Replace Blade
1060,2025-01-03 11:00:00,1.2061231245950987,56.81602759365602,9.923646098767112,93.27766166752208,160.3657467068337,12.917928050630401,7.84666276248072,39.846855539152386,5.122323513794667,4.985724786214772,Vibrio,1.1435307050070276,0.11299789381163093,0.5201957994699891,0.34581803434952224,4.6423533992273835,Medium,Inspect
1061,2025-01-03 12:00:00,1.421502784944239,10.915945058779133,3.2936408906793893,76.14079969760844,176.3549687305511,11.453954191461957,8.42845207690166,37.70489358501296,6.81308475792731,1.740447016085858,Sulfurimonas,1.864441469486399,0.6880584408309903,0.5432604925002705,0.3407945774735724,2.118373167901918,High,Replace Blade
1062,2025-01-03 13:00:00,1.022586708031246,53.68775163318151,2.49802628471504,73.331994394821,101.4237007997389,5.943682924185834,8.189490477088768,39.659502051125735,5.638914772869216,9.028230121269761,Shewanella,2.4384753865637636,0.5437979634234202,0.582122053578642,0.6779336883831797,4.009232777823699,Low,Monitor
1063,2025-01-03 14:00:00,2.9177075311165597,81.60834363711975,7.770951956651387,79.67712096156518,239.73081618059814,19.579879047076147,7.868050971538364,35.14326478909859,5.607213078641875,8.822645775824594,Desulfovibrio,3.0626613837910437,0.8038883323788414,0.12805577408595778,0.7780718417280552,4.645929938411558,High,Replace Blade
1064,2025-01-03 15:00:00,1.3129613107582037,48.62778837171101,2.9037502387424055,82.91090038948437,83.95169964142717,10.749035385025856,7.970208490523645,34.736911322907005,6.407675200534472,9.981183896112576,Pseudomonas,3.376449140077269,0.7252141756917742,0.7176710131692611,0.7011066256449812,1.6741690957292226,Medium,Inspect
1065,2025-01-03 16:00:00,1.0551773329370946,9.9358748676555,8.722842640135934,69.53348842511988,243.13063495328245,8.703348050409577,8.395843040553359,37.554538093252575,5.266877470886304,6.266648273485721,Vibrio,2.815652105062526,0.9891571313859082,0.538472597759599,0.6520094710603586,4.236330423213229,Low,Monitor
1066,2025-01-03 17:00:00,1.9451666827380447,79.69642894148315,1.4770046254960287,91.75820338862363,52.97122450150076,21.345749095691943,7.642514191652441,38.8029126301343,8.442560942047816,7.760724728062472,Sulfurimonas,1.8214382120270933,0.5592813250708358,0.811868858981829,0.8415162402725047,1.7055303210912944,High,Replace Blade
1067,2025-01-03 18:00:00,0.579142364914193,24.129559302917567,1.6965743656039034,79.45931062929691,146.22513836336913,22.03023144553872,7.497091208413956,39.64145795865558,5.369944421009525,2.8240471567657424,Desulfovibrio,4.465494674768025,0.4844573107057084,0.8338146159343875,0.2408746662970078,2.044769566492448,High,Replace Blade
1068,2025-01-03 19:00:00,2.827469734563735,29.568979314363684,9.801939773455848,73.36182193679838,116.67356762331255,23.803872306441647,8.465862347500673,33.245519060324995,6.016447777179781,7.0077593640175255,Shewanella,0.49882108428799543,0.35806572049536545,0.3074816097925457,0.31723816018336853,1.3946931088283936,Low,Monitor
1069,2025-01-03 20:00:00,0.35347218851122075,20.647103576068112,6.901469533565044,64.27283971855962,139.82468278605018,17.589422408464785,8.2951647002655,37.98704573842639,5.464498572470597,6.847595638816516,Desulfovibrio,2.384654665793126,0.529175162612147,0.14358065178410004,0.4900847989693725,2.781859095827211,High,Replace Blade
1070,2025-01-03 21:00:00,3.455415584441759,36.370431162792265,8.545428632075051,69.55380641614428,164.13291579615782,27.351365130097165,7.484565376927904,32.10645597635536,5.315838654515155,9.110878622574512,Vibrio,3.900267708490656,0.8855843303106299,0.7329104705010904,0.4607161504527074,4.294899024175585,Low,Monitor
1071,2025-01-03 22:00:00,2.7256322156086354,76.89139304042033,3.581129084839421,97.97124687023936,137.1178316025418,28.408568834955695,7.695670896041384,35.455743467454454,6.338758327697708,8.477134505551668,Pseudomonas,0.3982760599278644,0.13819575321256716,0.9799865096174869,0.4926361220741157,2.8762346184598053,Medium,Inspect
1072,2025-01-03 23:00:00,0.7756333172161861,54.34165665287405,6.926595620445742,72.20398747278107,132.969370060319,25.184273494812235,7.622617193511699,31.79848148409199,7.85949483830185,9.446198163559869,Shewanella,3.556142562375376,0.9801100425575698,0.501992187922811,0.3445184335298942,1.0554800436189389,Low,Monitor
1073,2025-01-04 00:00:00,0.11877519822024817,24.463721044317694,6.145297359431673,66.75437157468141,196.54468308266132,20.88983705020468,7.223643518007151,33.47397361750339,9.823427782234209,8.819501254314467,Pseudomonas,4.116586951491293,0.9939764748770182,0.3336515286342362,0.30465232090615985,1.632991695022265,Low,Monitor
1074,2025-01-04 01:00:00,2.8725688567464362,88.39385742444388,6.229926141167996,78.42691166619973,187.17525501729293,12.593023839779717,8.436728985719888,39.313583672064595,9.377783271748031,8.818245054089669,Desulfovibrio,3.3380733627825565,0.6380392407291116,0.2410047051251329,0.5564352732205496,3.032878402766025,Medium,Inspect
1075,2025-01-04 02:00:00,2.5033149690818983,88.56027622039527,6.984058365608355,72.28350973440995,216.65425640716958,29.57362304050553,7.606468646829638,31.46090699773086,9.379669627226624,1.5735099401984645,Desulfovibrio,0.16339077214924438,0.3983897833258613,0.3587010376515266,0.8496367668481555,3.124343550067521,Low,Monitor
1076,2025-01-04 03:00:00,2.578624371339357,87.70495037937066,5.9659121447264365,61.406370010847766,99.99179624789912,11.853404179798458,8.312993623956862,36.32400895135196,5.880335180188288,8.613657574263602,Sulfurimonas,0.9826714329478107,0.3007440714898214,0.3951275962343048,0.47437862364494193,3.0960765659519143,Low,Monitor
1077,2025-01-04 04:00:00,2.7223191787322154,27.68564008124623,4.576092508375327,72.92580869117668,171.90570195081273,10.066423049760775,7.284034341520997,35.92954272927403,6.3245359674891,6.467305550528064,Shewanella,1.776354086570559,0.3488413561163909,0.48148726909101813,0.23034724988366967,0.8465157162779718,Medium,Inspect
1078,2025-01-04 05:00:00,0.3517518158959072,47.86773769719387,3.1212655966151948,81.76434495757874,167.03895707857077,16.05385284466457,7.82180621595583,31.207383527089863,5.381966583976529,4.424000065893651,Desulfovibrio,1.2450811746264252,0.14509488385447467,0.6898664108931278,0.6943171400226671,3.891631516856394,Low,Monitor
1079,2025-01-04 06:00:00,1.318783477050527,98.57401733338314,7.801522643675419,82.06849488079868,123.94756217453775,6.421014267809712,7.035942077686404,33.259790437688125,8.892341699575926,1.5086316194925609,Vibrio,4.8169954871143945,0.527599862635023,0.34584675047220437,0.4037734338690224,4.592426895450529,Medium,Inspect
1080,2025-01-04 07:00:00,0.493954802385441,78.34118524944908,2.6495880850302687,74.26235684707555,147.2115083805362,29.46236161679477,8.146330725763463,35.629815045152654,5.34908150742781,7.09906397291242,Vibrio,3.292810179157589,0.15159184377796525,0.1458790871218084,0.3715665051134245,2.7973352647845497,Low,Monitor
1081,2025-01-04 08:00:00,3.034551647977018,7.580905016428183,7.077365908466935,77.89211025010403,112.75642866114575,19.710838910410622,7.871370847369418,31.871786089884903,7.7834783541042665,3.953815754838557,Pseudomonas,1.5551576910226947,0.7466267932983327,0.4359507504154476,0.42698060048857345,3.7347317904733828,High,Replace Blade
1082,2025-01-04 09:00:00,2.2192136312136967,11.194436169746744,2.716661815168603,98.62071672939067,78.36887952339704,18.92380229160438,7.938384375204629,38.00623656412815,6.2393778616197535,5.209986384874313,Vibrio,4.655517743460684,0.4347365099795687,0.8700666545431681,0.7066708667355135,4.613069714164481,Low,Monitor
1083,2025-01-04 10:00:00,1.2250532844990072,49.07348079717161,6.440636614567312,75.09393908921247,92.76024213254657,21.394906997492996,7.07758132383198,39.7215650953475,6.2172281701437235,7.135555933496208,Desulfovibrio,3.728911577433316,0.2794282585724469,0.5485163597666954,0.7731735708092129,3.391802397266072,Low,Monitor
1084,2025-01-04 11:00:00,0.3160983909724804,91.37591955684822,7.597243537725775,70.32907253039932,71.10272928024023,17.42559119443017,7.316557495312923,32.14759399962472,9.953625276238025,9.205970923217286,Vibrio,1.4945753379525057,0.5903682020524346,0.9683053819708688,0.6116392471372745,3.53446575993973,Low,Monitor
1085,2025-01-04 12:00:00,1.1573398938332515,56.176670805507854,2.5777819446121226,69.73868176267041,186.61391503802483,5.801587927363539,7.11149630853037,31.86911964790576,8.783899034892688,8.428932240444986,Shewanella,1.9565196900695816,0.9763833765187123,0.5532593779798586,0.42573512760368615,3.7463198602277954,Medium,Inspect
1086,2025-01-04 13:00:00,1.20562329489094,52.29218826325757,1.0694613581824286,78.31058450816536,182.1454786218303,20.30778222100992,7.4333714737057175,34.54935071797445,9.18469679145525,5.055374161932399,Pseudomonas,1.0772014056893882,0.7256179441165764,0.34830893522966305,0.4173347631820947,1.672261031543293,Low,Monitor
